year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2022,2,19,A&M-Corpus Christi,Northwestern St.,H,83,76,2.4,4.6
2022,1,15,A&M-Corpus Christi,UIW,H,80,64,2.4,13.6
2021,12,8,A&M-Corpus Christi,UTRGV,H,75,69,2.4,3.6
2022,3,2,A&M-Corpus Christi,Nicholls,H,75,86,2.4,-13.4
2022,2,17,A&M-Corpus Christi,SE Louisiana,H,74,83,2.4,-11.4
2022,1,22,A&M-Corpus Christi,Houston Christian,H,71,77,2.4,-8.4
2022,2,3,A&M-Corpus Christi,New Orleans,H,70,79,2.4,-11.4
2022,1,20,A&M-Corpus Christi,McNeese,H,60,56,2.4,1.6
2021,12,18,A&M-Corpus Christi,Lamar University,H,57,53,2.4,1.6
2022,1,6,A&M-Corpus Christi,Northwestern St.,N,89,67,2.4,22
2022,1,7,A&M-Corpus Christi,Nicholls,N,75,84,2.4,-9
2021,11,17,A&M-Corpus Christi,Denver,N,69,67,2.4,2
2022,1,8,A&M-Corpus Christi,McNeese,N,67,54,2.4,13
2021,11,16,A&M-Corpus Christi,IU Indy,N,65,59,2.4,6
2021,12,4,Abilene Christian,UIW,H,98,65,0.1,32.9
2022,2,5,Abilene Christian,UTRGV,H,83,66,0.1,16.9
2022,3,3,Abilene Christian,Utah Tech,H,80,64,0.1,15.9
2022,1,22,Abilene Christian,California Baptist,H,77,68,0.1,8.9
2022,2,2,Abilene Christian,Chicago St.,H,77,73,0.1,3.9
2022,2,24,Abilene Christian,Lamar University,H,77,42,0.1,34.9
2021,12,22,Abilene Christian,Longwood,H,74,58,0.1,15.9
2021,12,11,Abilene Christian,Drexel,H,73,56,0.1,16.9
2021,12,15,Abilene Christian,CSU Bakersfield,H,69,59,0.1,9.9
2022,1,8,Abilene Christian,Sam Houston,H,63,65,0.1,-2.1
2022,1,20,Abilene Christian,Seattle U,H,62,72,0.1,-10.1
2022,3,5,Abilene Christian,Tarleton St.,H,61,56,0.1,4.9
2022,1,6,Abilene Christian,SFA,H,58,64,0.1,-6.1
2022,2,5,Air Force,New Mexico,H,77,91,0.2,-14.2
2021,12,4,Air Force,Army West Point,H,76,58,0.2,17.8
2022,1,20,Air Force,UNLV,H,69,62,0.2,6.8
2022,1,15,Air Force,Nevada,H,68,75,0.2,-7.2
2021,11,24,Air Force,Denver,H,66,65,0.2,0.8
2021,11,17,Air Force,Texas Southern,H,61,57,0.2,3.8
2022,1,28,Air Force,Wyoming,H,61,63,0.2,-2.2
2021,11,27,Air Force,Idaho St.,H,59,48,0.2,10.8
2022,2,16,Air Force,Boise St.,H,59,85,0.2,-26.2
2022,3,1,Air Force,San Jose St.,H,58,54,0.2,3.8
2022,1,22,Air Force,Colorado St.,H,53,73,0.2,-20.2
2021,12,29,Air Force,Utah St.,H,49,47,0.2,1.8
2022,2,22,Air Force,Fresno St.,H,40,65,0.2,-25.2
2021,11,21,Air Force,Bethune-Cookman,N,73,65,0.2,8
2021,11,20,Air Force,Holy Cross,N,72,53,0.2,19
2021,11,11,Air Force,South Dakota,N,53,59,0.2,-6
2021,12,1,Akron,Marshall,H,88,86,-4,6
2022,1,1,Akron,Buffalo,H,88,76,-4,16
2022,1,11,Akron,Ball St.,H,84,74,-4,14
2022,2,22,Akron,Bowling Green,H,82,68,-4,18
2021,12,4,Akron,Southern U.,H,79,62,-4,21
2022,1,18,Akron,Western Mich.,H,74,73,-4,5
2021,12,12,Akron,Florida A&M,H,73,66,-4,11
2022,2,4,Akron,Miami (OH),H,66,55,-4,15
2022,2,11,Akron,Kent St.,H,64,66,-4,2
2022,1,4,Akron,Ohio,H,63,69,-4,-2
2022,2,17,Akron,NIU,H,63,66,-4,1
2022,3,4,Akron,Central Mich.,H,57,56,-4,5
2022,1,22,Akron,Eastern Mich.,H,46,44,-4,6
2021,11,24,Akron,Evansville,N,69,60,-4,9
2021,11,23,Akron,App State,N,45,57,-4,-12
2021,11,22,Akron,Fordham,N,43,63,-4,-20
2021,11,12,Alabama,South Dakota St.,H,104,88,7.4,8.6
2021,11,9,Alabama,Louisiana Tech,H,93,64,7.4,21.6
2022,2,26,Alabama,South Carolina,H,90,71,7.4,11.6
2022,1,29,Alabama,Baylor,H,87,78,7.4,1.6
2021,11,19,Alabama,Oakland,H,86,59,7.4,19.6
2022,1,22,Alabama,Missouri,H,86,76,7.4,2.6
2021,12,11,Alabama,Houston,H,83,82,7.4,-6.4
2022,2,16,Alabama,Mississippi St.,H,80,75,7.4,-2.4
2022,1,11,Alabama,Auburn,H,77,81,7.4,-11.4
2021,11,16,Alabama,South Alabama,H,73,68,7.4,-2.4
2021,12,29,Alabama,Tennessee,H,73,68,7.4,-2.4
2022,3,2,Alabama,Texas A&M,H,71,87,7.4,-23.4
2022,1,19,Alabama,LSU,H,70,67,7.4,-4.4
2022,2,12,Alabama,Arkansas,H,68,67,7.4,-6.4
2021,12,18,Alabama,Jacksonville St.,H,65,59,7.4,-1.4
2022,2,5,Alabama,Kentucky,H,55,66,7.4,-18.4
2021,11,28,Alabama,Miami (FL),N,96,64,7.4,32
2021,12,4,Alabama,Gonzaga,N,91,82,7.4,9
2021,11,26,Alabama,Drake,N,80,71,7.4,9
2021,12,21,Alabama,Davidson,N,78,79,7.4,-1
2021,11,25,Alabama,Iona,N,68,72,7.4,-4
2021,11,9,Alabama A&M,Tennessee St.,H,82,73,-8.3,17.3
2022,2,26,Alabama A&M,Alabama St.,H,80,65,-8.3,23.3
2022,2,14,Alabama A&M,Ark.-Pine Bluff,H,74,69,-8.3,13.3
2022,1,8,Alabama A&M,Alcorn,H,71,78,-8.3,1.3
2022,3,3,Alabama A&M,Grambling,H,71,63,-8.3,16.3
2022,1,31,Alabama A&M,Bethune-Cookman,H,67,52,-8.3,23.3
2022,1,10,Alabama A&M,Jackson St.,H,60,58,-8.3,10.3
2022,1,29,Alabama A&M,Florida A&M,H,60,65,-8.3,3.3
2022,3,5,Alabama A&M,Southern U.,H,49,50,-8.3,7.3
2021,11,20,Alabama St.,N.C. Central,H,80,74,-3.9,9.9
2022,3,5,Alabama St.,Grambling,H,78,75,-3.9,6.9
2022,3,3,Alabama St.,Southern U.,H,77,67,-3.9,13.9
2022,1,8,Alabama St.,Jackson St.,H,72,57,-3.9,18.9
2022,2,12,Alabama St.,Ark.-Pine Bluff,H,70,75,-3.9,-1.1
2021,11,28,Alabama St.,North Ala.,H,69,81,-3.9,-8.1
2022,1,31,Alabama St.,Florida A&M,H,65,66,-3.9,2.9
2021,12,8,Alabama St.,Samford,H,64,74,-3.9,-6.1
2022,1,10,Alabama St.,Alcorn,H,60,70,-3.9,-6.1
2022,1,15,Alabama St.,Alabama A&M,H,59,55,-3.9,7.9
2022,1,29,Alabama St.,Bethune-Cookman,N,79,73,-3.9,6
2022,1,6,UAlbany,Binghamton,H,79,88,-4.8,-4.2
2022,1,22,UAlbany,Stony Brook,H,75,86,-4.8,-6.2
2022,1,15,UAlbany,NJIT,H,71,56,-4.8,19.8
2022,2,19,UAlbany,New Hampshire,H,70,65,-4.8,9.8
2022,2,9,UAlbany,Maine,H,63,73,-4.8,-5.2
2022,2,12,UAlbany,Vermont,H,63,76,-4.8,-8.2
2021,12,11,UAlbany,Columbia,H,60,59,-4.8,5.8
2022,1,12,UAlbany,UMass Lowell,H,57,47,-4.8,14.8
2021,11,9,UAlbany,Towson,H,56,77,-4.8,-16.2
2021,11,17,UAlbany,Harvard,H,53,60,-4.8,-2.2
2022,2,2,UAlbany,UMBC,H,53,59,-4.8,-1.2
2021,11,24,UAlbany,Eastern Ill.,N,64,62,-4.8,2
2021,12,18,UAlbany,Niagara,N,58,66,-4.8,-8
2022,3,5,Alcorn,Ark.-Pine Bluff,H,100,77,-13.6,36.6
2022,1,15,Alcorn,Texas Southern,H,73,72,-13.6,14.6
2022,1,17,Alcorn,Prairie View,H,73,74,-13.6,12.6
2022,1,31,Alcorn,Grambling,H,73,80,-13.6,6.6
2022,1,29,Alcorn,Southern U.,H,68,64,-13.6,17.6
2022,2,14,Alcorn,Florida A&M,H,68,56,-13.6,25.6
2022,2,12,Alcorn,Bethune-Cookman,H,63,71,-13.6,5.6
2022,2,19,Alcorn,Jackson St.,H,61,60,-13.6,14.6
2021,12,8,American,Saint Francis,H,83,73,-5.93,15.93
2022,2,19,American,Army West Point,H,83,67,-5.93,21.93
2021,11,9,American,Marist,H,77,73,-5.93,9.93
2022,2,5,American,Colgate,H,68,86,-5.93,-12.07
2022,1,26,American,Holy Cross,H,67,49,-5.93,23.93
2022,2,26,American,Loyola Maryland,H,65,55,-5.93,15.93
2022,1,16,American,Bucknell,H,63,55,-5.93,13.93
2022,1,1,American,Lehigh,H,61,63,-5.93,3.93
2022,1,24,American,Lafayette,H,56,69,-5.93,-7.07
2022,1,10,American,Boston U.,H,53,79,-5.93,-20.07
2022,2,16,American,Navy,H,46,55,-5.93,-3.07
2021,11,20,American,Western Caro.,N,79,80,-5.93,-1
2022,1,1,App State,ULM,H,77,69,2.2,5.8
2022,1,29,App State,Little Rock,H,72,57,2.2,12.8
2021,11,12,App State,ETSU,H,69,67,2.2,-0.2
2022,2,19,App State,South Alabama,H,69,51,2.2,15.8
2021,11,18,App State,Charlotte,H,66,67,2.2,-3.2
2022,2,10,App State,Ga. Southern,H,65,61,2.2,1.8
2022,1,13,App State,Coastal Carolina,H,61,60,2.2,-1.2
2022,1,27,App State,Arkansas St.,H,61,54,2.2,4.8
2022,2,17,App State,Troy,H,61,67,2.2,-8.2
2021,12,30,App State,Louisiana,H,55,71,2.2,-18.2
2022,2,12,App State,Georgia St.,H,49,58,2.2,-11.2
2022,3,5,App State,Ga. Southern,N,73,60,2.2,13
2021,11,22,App State,Delaware,N,68,75,2.2,-7
2022,3,6,App State,Georgia St.,N,66,71,2.2,-5
2021,11,24,App State,Vermont,N,63,65,2.2,-2
2021,11,23,App State,Akron,N,57,45,2.2,12
2021,11,27,Arizona,Sacramento St.,H,105,59,7.9,38.1
2021,11,12,Arizona,UTRGV,H,104,50,7.9,46.1
2021,12,15,Arizona,Northern Colo.,H,101,76,7.9,17.1
2021,11,16,Arizona,North Dakota St.,H,97,45,7.9,44.1
2022,1,3,Arizona,Washington,H,95,79,7.9,8.1
2021,12,8,Arizona,Wyoming,H,94,65,7.9,21.1
2022,3,5,Arizona,California,H,89,61,7.9,20.1
2021,12,18,Arizona,California Baptist,H,84,60,7.9,16.1
2022,2,19,Arizona,Oregon,H,84,81,7.9,-4.9
2022,2,17,Arizona,Oregon St.,H,83,69,7.9,6.1
2022,1,15,Arizona,Utah,H,82,64,7.9,10.1
2021,11,9,Arizona,Northern Ariz.,H,81,52,7.9,21.1
2022,3,3,Arizona,Stanford,H,81,69,7.9,4.1
2022,1,13,Arizona,Colorado,H,76,55,7.9,13.1
2022,2,3,Arizona,UCLA,H,76,66,7.9,2.1
2022,2,5,Arizona,Southern California,H,72,63,7.9,1.1
2022,1,29,Arizona,Arizona St.,H,67,56,7.9,3.1
2021,11,19,Arizona,Wichita St.,N,82,78,7.9,4
2021,11,21,Arizona,Michigan,N,80,62,7.9,18
2022,2,5,Arizona St.,UCLA,H,87,84,2.6,0.4
2022,2,17,Arizona St.,Oregon,H,81,57,2.6,21.4
2022,2,7,Arizona St.,Arizona,H,79,91,2.6,-14.6
2021,11,9,Arizona St.,Portland,H,76,60,2.6,13.4
2022,2,19,Arizona St.,Oregon St.,H,73,53,2.6,17.4
2021,11,15,Arizona St.,North Florida,H,72,63,2.6,6.4
2022,3,3,Arizona St.,California,H,71,44,2.6,24.4
2021,12,9,Arizona St.,Grand Canyon,H,67,62,2.6,2.4
2021,11,11,Arizona St.,UC Riverside,H,65,66,2.6,-3.6
2021,12,19,Arizona St.,San Francisco,H,65,66,2.6,-3.6
2022,3,5,Arizona St.,Stanford,H,65,56,2.6,6.4
2022,1,17,Arizona St.,Utah,H,64,62,2.6,-0.6
2022,1,15,Arizona St.,Colorado,H,57,75,2.6,-20.6
2022,2,3,Arizona St.,Southern California,H,53,58,2.6,-7.6
2021,12,1,Arizona St.,Washington St.,H,29,51,2.6,-24.6
2021,11,25,Arizona St.,Syracuse,N,84,92,2.6,-8
2021,11,24,Arizona St.,Baylor,N,63,75,2.6,-12
2021,11,26,Arizona St.,Loyola Chicago,N,59,77,2.6,-18
2022,2,19,Ark.-Pine Bluff,Prairie View,H,84,92,-4.8,-3.2
2021,12,8,Ark.-Pine Bluff,Arkansas St.,H,73,84,-4.8,-6.2
2022,1,5,Ark.-Pine Bluff,Alabama St.,H,70,68,-4.8,6.8
2022,1,17,Ark.-Pine Bluff,Bethune-Cookman,H,69,63,-4.8,10.8
2022,2,21,Ark.-Pine Bluff,Texas Southern,H,68,70,-4.8,2.8
2022,1,15,Ark.-Pine Bluff,Florida A&M,H,66,71,-4.8,-0.2
2022,2,5,Ark.-Pine Bluff,Alcorn,H,64,70,-4.8,-1.2
2022,1,3,Ark.-Pine Bluff,Alabama A&M,H,50,70,-4.8,-15.2
2022,2,7,Ark.-Pine Bluff,Jackson St.,H,47,60,-4.8,-8.2
2021,12,1,Arkansas,Central Ark.,H,97,60,3,34
2021,11,17,Arkansas,UNI,H,93,80,3,10
2021,12,4,Arkansas,Little Rock,H,93,78,3,12
2022,1,12,Arkansas,Missouri,H,87,43,3,41
2021,11,13,Arkansas,Gardner-Webb,H,86,69,3,14
2021,12,7,Arkansas,Charlotte,H,86,66,3,17
2021,12,18,Arkansas,Hofstra,H,81,89,3,-11
2021,12,21,Arkansas,Elon,H,81,55,3,23
2022,2,8,Arkansas,Auburn,H,80,76,3,1
2022,1,29,Arkansas,West Virginia,H,77,68,3,6
2022,3,2,Arkansas,LSU,H,77,76,3,-2
2021,11,28,Arkansas,Pennsylvania,H,76,60,3,13
2022,1,22,Arkansas,Texas A&M,H,76,73,3,0
2022,1,18,Arkansas,South Carolina,H,75,59,3,13
2022,2,26,Arkansas,Kentucky,H,75,73,3,-1
2021,11,9,Arkansas,Mercer,H,74,61,3,10
2022,1,4,Arkansas,Vanderbilt,H,74,75,3,-4
2022,2,5,Arkansas,Mississippi St.,H,63,55,3,5
2022,2,19,Arkansas,Tennessee,H,58,48,3,7
2021,11,23,Arkansas,Cincinnati,N,73,67,3,6
2021,11,22,Arkansas,Kansas St.,N,72,64,3,8
2021,12,11,Arkansas,Oklahoma,N,66,88,3,-22
2021,12,4,Arkansas St.,Central Ark.,H,95,82,-0.8,13.8
2022,1,20,Arkansas St.,UT Arlington,H,75,70,-0.8,5.8
2022,1,1,Arkansas St.,Ga. Southern,H,74,56,-0.8,18.8
2022,2,23,Arkansas St.,Coastal Carolina,H,69,74,-0.8,-4.2
2021,12,19,Arkansas St.,Air Force,H,68,46,-0.8,22.8
2022,1,22,Arkansas St.,Texas St.,H,67,60,-0.8,7.8
2022,2,5,Arkansas St.,Louisiana,H,67,58,-0.8,9.8
2021,11,28,Arkansas St.,Kansas City,H,66,55,-0.8,11.8
2022,2,25,Arkansas St.,App State,H,62,60,-0.8,2.8
2022,2,3,Arkansas St.,ULM,H,59,60,-0.8,-0.2
2021,11,26,Arkansas St.,Morehead St.,H,51,75,-0.8,-23.2
2022,3,3,Arkansas St.,ULM,N,81,77,-0.8,4
2022,3,5,Arkansas St.,Georgia St.,N,62,65,-0.8,-3
2022,2,16,Army West Point,Colgate,H,90,100,-1.6,-8.4
2022,1,1,Army West Point,Loyola Maryland,H,77,74,-1.6,4.6
2022,1,7,Army West Point,Lehigh,H,77,55,-1.6,23.6
2022,1,19,Army West Point,American,H,76,66,-1.6,11.6
2021,11,17,Army West Point,Merrimack,H,74,51,-1.6,24.6
2022,1,13,Army West Point,Boston U.,H,73,63,-1.6,11.6
2022,2,23,Army West Point,Bucknell,H,73,60,-1.6,14.6
2021,11,30,Army West Point,Siena,H,67,83,-1.6,-14.4
2021,11,27,Army West Point,Marist,H,65,61,-1.6,5.6
2022,2,5,Army West Point,Holy Cross,H,65,69,-1.6,-2.4
2022,1,29,Army West Point,Lafayette,H,60,56,-1.6,5.6
2022,2,12,Army West Point,Navy,H,49,52,-1.6,-1.4
2022,2,1,Auburn,Alabama,H,100,81,12.1,6.9
2022,2,16,Auburn,Vanderbilt,H,94,80,12.1,1.9
2021,11,12,Auburn,ULM,H,93,65,12.1,15.9
2021,12,4,Auburn,Yale,H,86,64,12.1,9.9
2022,1,29,Auburn,Oklahoma,H,86,68,12.1,5.9
2021,12,1,Auburn,UCF,H,85,68,12.1,4.9
2022,1,8,Auburn,Florida,H,85,73,12.1,-0.1
2022,1,19,Auburn,Georgia,H,83,60,12.1,10.9
2022,3,5,Auburn,South Carolina,H,82,71,12.1,-1.1
2022,1,22,Auburn,Kentucky,H,80,71,12.1,-3.1
2021,11,9,Auburn,Morehead St.,H,77,54,12.1,10.9
2022,2,23,Auburn,Ole Miss,H,77,64,12.1,0.9
2022,2,12,Auburn,Texas A&M,H,75,58,12.1,4.9
2021,12,22,Auburn,Murray St.,H,71,58,12.1,0.9
2021,12,14,Auburn,North Ala.,H,70,44,12.1,13.9
2021,12,29,Auburn,LSU,H,70,55,12.1,2.9
2021,11,24,Auburn,UConn,N,109,115,12.1,-6
2021,12,11,Auburn,Nebraska,N,99,68,12.1,31
2021,11,26,Auburn,Syracuse,N,89,68,12.1,21
2021,11,25,Auburn,Loyola Chicago,N,62,53,12.1,9
2022,2,10,Austin Peay,Southeast Mo. St.,H,74,66,-6.2,14.2
2022,2,19,Austin Peay,Tennessee Tech,H,69,73,-6.2,2.2
2022,1,31,Austin Peay,SIUE,H,68,63,-6.2,11.2
2022,1,27,Austin Peay,Belmont,H,67,75,-6.2,-1.8
2021,12,30,Austin Peay,UT Martin,H,62,65,-6.2,3.2
2022,2,14,Austin Peay,Eastern Ill.,H,62,54,-6.2,14.2
2022,1,8,Austin Peay,Morehead St.,H,55,66,-6.2,-4.8
2022,2,12,Austin Peay,Tennessee St.,H,54,52,-6.2,8.2
2022,2,3,Austin Peay,Murray St.,H,53,65,-6.2,-5.8
2022,3,2,Austin Peay,Tennessee Tech,N,51,78,-6.2,-27
2021,11,27,Ball St.,Indiana St.,H,97,75,5.8,16.2
2022,2,4,Ball St.,Toledo,H,93,83,5.8,4.2
2022,2,8,Ball St.,Central Mich.,H,85,89,5.8,-9.8
2022,1,29,Ball St.,Western Mich.,H,83,72,5.8,5.2
2022,1,1,Ball St.,Bowling Green,H,81,80,5.8,-4.8
2022,1,25,Ball St.,Miami (OH),H,81,64,5.8,11.2
2021,12,21,Ball St.,Eastern Ill.,H,75,55,5.8,14.2
2022,2,26,Ball St.,Eastern Mich.,H,75,64,5.8,5.2
2021,11,13,Ball St.,Omaha,H,73,69,5.8,-1.8
2022,1,14,Ball St.,Buffalo,H,68,74,5.8,-11.8
2022,1,4,Ball St.,Kent St.,H,65,66,5.8,-6.8
2022,3,1,Ball St.,Akron,H,60,79,5.8,-24.8
2022,2,15,Ball St.,NIU,H,58,64,5.8,-11.8
2021,11,21,Ball St.,Massachusetts,N,89,86,5.8,3
2021,11,19,Ball St.,Weber St.,N,74,85,5.8,-11
2021,11,18,Ball St.,FIU,N,60,73,5.8,-13
2021,12,28,Baylor,Northwestern St.,H,104,68,14.3,21.7
2021,12,4,Baylor,Ark.-Pine Bluff,H,99,54,14.3,30.7
2021,12,20,Baylor,Alcorn,H,94,57,14.3,22.7
2021,11,17,Baylor,Central Ark.,H,92,47,14.3,30.7
2021,11,15,Baylor,Nicholls,H,89,60,14.3,14.7
2021,11,12,Baylor,UIW,H,87,60,14.3,12.7
2021,11,20,Baylor,Stanford,H,86,48,14.3,23.7
2022,1,4,Baylor,Oklahoma,H,84,74,14.3,-4.3
2022,1,31,Baylor,West Virginia,H,81,77,14.3,-10.3
2022,2,12,Baylor,Texas,H,80,63,14.3,2.7
2022,2,26,Baylor,Kansas,H,80,70,14.3,-4.3
2022,3,5,Baylor,Iowa St.,H,75,68,14.3,-7.3
2022,1,25,Baylor,Kansas St.,H,74,49,14.3,10.7
2022,2,19,Baylor,TCU,H,72,62,14.3,-4.3
2022,1,11,Baylor,Texas Tech,H,62,65,14.3,-17.3
2021,12,12,Baylor,Villanova,H,57,36,14.3,6.7
2022,1,15,Baylor,Oklahoma St.,H,54,61,14.3,-21.3
2021,11,24,Baylor,Arizona St.,N,75,63,14.3,12
2021,11,26,Baylor,Michigan St.,N,75,58,14.3,17
2021,11,25,Baylor,VCU,N,69,61,14.3,8
2022,1,11,Bellarmine,Central Ark.,H,85,63,-8.2,30.2
2022,3,3,Bellarmine,FGCU,H,81,68,-8.2,21.2
2022,3,8,Bellarmine,Jacksonville,H,77,72,-8.2,13.2
2022,1,22,Bellarmine,Jacksonville,H,76,73,-8.2,11.2
2022,2,23,Bellarmine,Lipscomb,H,76,73,-8.2,11.2
2022,2,5,Bellarmine,Kennesaw St.,H,70,75,-8.2,3.2
2022,1,18,Bellarmine,North Ala.,H,68,60,-8.2,16.2
2022,2,20,Bellarmine,Jacksonville St.,H,67,82,-8.2,-6.8
2022,1,8,Bellarmine,Eastern Ky.,H,66,61,-8.2,13.2
2021,12,21,Bellarmine,LMU (CA),H,57,71,-8.2,-5.8
2022,2,3,Bellarmine,Liberty,H,53,66,-8.2,-4.8
2021,11,23,Bellarmine,Central Mich.,N,76,69,-8.2,7
2021,11,22,Bellarmine,UCLA,N,62,75,-8.2,-13
2022,1,6,Belmont,Southeast Mo. St.,H,102,62,-3.8,43.8
2021,11,15,Belmont,Furman,H,95,89,-3.8,9.8
2021,12,2,Belmont,Lipscomb,H,94,65,-3.8,32.8
2022,1,13,Belmont,Tennessee Tech,H,92,77,-3.8,18.8
2022,1,29,Belmont,UT Martin,H,87,58,-3.8,32.8
2022,2,26,Belmont,Tennessee St.,H,87,67,-3.8,23.8
2021,11,13,Belmont,Evansville,H,81,43,-3.8,41.8
2022,2,17,Belmont,Eastern Ill.,H,81,57,-3.8,27.8
2021,12,15,Belmont,Chattanooga,H,76,68,-3.8,11.8
2022,2,19,Belmont,SIUE,H,73,62,-3.8,14.8
2022,2,7,Belmont,Austin Peay,H,72,58,-3.8,17.8
2022,1,15,Belmont,Murray St.,H,60,82,-3.8,-18.2
2022,2,10,Belmont,Morehead St.,H,48,47,-3.8,4.8
2021,11,25,Belmont,Drake,N,74,69,-3.8,5
2021,11,26,Belmont,Iona,N,72,65,-3.8,7
2021,11,28,Belmont,Dayton,N,61,63,-3.8,-2
2022,3,4,Belmont,Morehead St.,N,51,53,-3.8,-2
2022,2,21,Bethune-Cookman,Alabama St.,H,78,89,-5.6,-5.4
2022,2,5,Bethune-Cookman,Prairie View,H,68,67,-5.6,6.6
2022,1,24,Bethune-Cookman,Alcorn,H,67,70,-5.6,2.6
2022,1,3,Bethune-Cookman,Florida A&M,H,66,59,-5.6,12.6
2022,1,8,Bethune-Cookman,Grambling,H,66,68,-5.6,3.6
2022,2,7,Bethune-Cookman,Texas Southern,H,63,66,-5.6,2.6
2022,2,19,Bethune-Cookman,Alabama A&M,H,60,62,-5.6,3.6
2022,1,10,Bethune-Cookman,Southern U.,H,59,69,-5.6,-4.4
2022,1,22,Bethune-Cookman,Jackson St.,H,55,50,-5.6,10.6
2021,11,20,Bethune-Cookman,Bryant,N,81,75,-5.6,6
2022,1,29,Bethune-Cookman,Alabama St.,N,73,79,-5.6,-6
2021,11,21,Bethune-Cookman,Air Force,N,65,73,-5.6,-8
2021,11,23,Bethune-Cookman,Liberty,N,51,59,-5.6,-8
2022,1,19,Binghamton,Stony Brook,H,71,74,-2.8,-0.2
2021,11,9,Binghamton,Cornell,H,69,76,-2.8,-4.2
2022,2,5,Binghamton,Maine,H,69,60,-2.8,11.8
2022,1,2,Binghamton,UMass Lowell,H,68,63,-2.8,7.8
2022,1,29,Binghamton,UMBC,H,68,70,-2.8,0.8
2022,2,16,Binghamton,UAlbany,H,67,68,-2.8,1.8
2022,2,12,Binghamton,New Hampshire,H,60,69,-2.8,-6.2
2022,1,8,Binghamton,NJIT,H,56,67,-2.8,-8.2
2021,12,8,Binghamton,Marist,H,51,64,-2.8,-10.2
2022,2,23,Binghamton,Vermont,H,49,66,-2.8,-14.2
2021,12,10,Boise St.,Prairie View,H,97,60,5.1,31.9
2021,11,30,Boise St.,Saint Louis,H,82,86,5.1,-9.1
2021,11,9,Boise St.,Utah Valley,H,76,56,5.1,14.9
2022,2,5,Boise St.,San Jose St.,H,76,60,5.1,10.9
2022,2,13,Boise St.,Colorado St.,H,74,77,5.1,-8.1
2022,3,1,Boise St.,Nevada,H,73,67,5.1,0.9
2021,12,14,Boise St.,Santa Clara,H,72,60,5.1,6.9
2022,2,11,Boise St.,UNLV,H,69,63,5.1,0.9
2022,2,19,Boise St.,Utah St.,H,68,57,5.1,5.9
2021,12,28,Boise St.,Fresno St.,H,65,55,5.1,4.9
2022,1,25,Boise St.,Wyoming,H,65,62,5.1,-2.1
2021,12,3,Boise St.,Tulsa,H,63,58,5.1,-0.1
2022,1,18,Boise St.,Air Force,H,62,56,5.1,0.9
2022,2,22,Boise St.,San Diego St.,H,58,57,5.1,-4.1
2021,11,26,Boise St.,CSU Bakersfield,H,39,46,5.1,-12.1
2021,11,19,Boise St.,Temple,N,82,62,5.1,20
2021,11,18,Boise St.,St. Bonaventure,N,61,67,5.1,-6
2021,11,21,Boise St.,Ole Miss,N,60,50,5.1,10
2021,12,22,Boise St.,Washington St.,N,58,52,5.1,6
2021,11,12,Boston College,Holy Cross,H,85,55,-1.3,31.3
2022,1,12,Boston College,Georgia Tech,H,76,81,-1.3,-3.7
2021,11,9,Boston College,Dartmouth,H,73,57,-1.3,17.3
2021,11,26,Boston College,Columbia,H,73,60,-1.3,14.3
2021,12,3,Boston College,Notre Dame,H,73,57,-1.3,17.3
2021,11,14,Boston College,Fairfield,H,72,64,-1.3,9.3
2022,2,21,Boston College,Florida St.,H,71,55,-1.3,17.3
2022,3,2,Boston College,Miami (FL),H,70,81,-1.3,-9.7
2022,1,30,Boston College,Pittsburgh,H,69,56,-1.3,14.3
2022,1,22,Boston College,Virginia Tech,H,68,63,-1.3,6.3
2022,1,2,Boston College,North Carolina,H,65,91,-1.3,-24.7
2021,11,29,Boston College,South Fla.,H,64,49,-1.3,16.3
2022,2,8,Boston College,Syracuse,H,64,73,-1.3,-7.7
2022,2,12,Boston College,Duke,H,61,72,-1.3,-9.7
2022,2,26,Boston College,Clemson,H,60,70,-1.3,-8.7
2021,12,13,Boston College,UAlbany,H,57,61,-1.3,-2.7
2022,3,8,Boston College,Pittsburgh,N,66,46,-1.3,20
2021,11,21,Boston College,Rhode Island,N,65,71,-1.3,-6
2021,11,20,Boston College,Utah,N,61,68,-1.3,-7
2022,2,12,Boston U.,American,H,85,67,-7,25
2022,1,22,Boston U.,Lehigh,H,80,74,-7,13
2021,12,18,Boston U.,Marist,H,79,84,-7,2
2022,1,28,Boston U.,Colgate,H,76,72,-7,11
2022,2,23,Boston U.,Lafayette,H,76,60,-7,23
2022,3,3,Boston U.,Loyola Maryland,H,76,64,-7,19
2022,2,9,Boston U.,Army West Point,H,75,74,-7,8
2021,12,8,Boston U.,UMass Lowell,H,72,62,-7,17
2022,1,31,Boston U.,Holy Cross,H,70,75,-7,2
2021,12,4,Boston U.,Binghamton,H,68,63,-7,12
2022,1,16,Boston U.,Navy,H,65,72,-7,0
2022,1,1,Boston U.,Bucknell,H,63,61,-7,9
2021,11,28,Boston U.,Merrimack,H,61,60,-7,8
2022,1,7,Boston U.,Loyola Maryland,H,58,66,-7,-1
2021,11,21,Boston U.,NIU,N,76,58,-7,18
2021,11,22,Boston U.,Sam Houston,N,72,59,-7,13
2021,12,19,Bowling Green,Robert Morris,H,100,74,-3.8,29.8
2022,1,8,Bowling Green,Miami (OH),H,87,83,-3.8,7.8
