year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2022,11,23,Alabama A&M,Louisiana Tech,H,75,80,-8.3,3.3
2022,12,12,Alabama A&M,South Alabama,H,71,78,-8.3,1.3
2023,2,20,Alabama A&M,Florida A&M,H,71,77,-8.3,2.3
2023,1,23,Alabama A&M,Prairie View,H,67,59,-8.3,16.3
2023,1,2,Alabama A&M,Ark.-Pine Bluff,H,66,59,-8.3,15.3
2022,11,17,Alabama A&M,Samford,H,64,84,-8.3,-11.7
2022,12,9,Alabama A&M,Lipscomb,H,63,59,-8.3,12.3
2023,1,16,Alabama A&M,Alabama St.,H,61,69,-8.3,0.3
2023,2,6,Alabama A&M,Grambling,H,60,66,-8.3,2.3
2023,1,21,Alabama A&M,Texas Southern,H,59,70,-8.3,-2.7
2022,11,19,Alabama A&M,Norfolk St.,N,83,89,-8.3,-6
2023,3,9,Alabama A&M,Southern U.,N,77,63,-8.3,14
2023,3,10,Alabama A&M,Texas Southern,N,61,74,-8.3,-13
2023,1,4,Alabama St.,Ark.-Pine Bluff,H,80,66,-3.9,17.9
2023,2,6,Alabama St.,Southern U.,H,73,66,-3.9,10.9
2023,1,23,Alabama St.,Texas Southern,H,65,71,-3.9,-2.1
2023,2,20,Alabama St.,Bethune-Cookman,H,65,70,-3.9,-1.1
2023,2,4,Alabama St.,Grambling,H,60,73,-3.9,-9.1
2023,1,21,Alabama St.,Prairie View,H,56,55,-3.9,4.9
2023,2,18,Alabama St.,Florida A&M,H,54,60,-3.9,-2.1
2023,2,25,Alabama St.,Alabama A&M,H,50,55,-3.9,-1.1
2022,11,26,Alabama St.,Eastern Ill.,N,67,58,-3.9,9
2023,1,9,Alcorn,Alabama St.,H,92,76,-13.6,29.6
2023,1,7,Alcorn,Alabama A&M,H,89,76,-13.6,26.6
2023,2,27,Alcorn,Texas Southern,H,89,81,-13.6,21.6
2023,1,23,Alcorn,Bethune-Cookman,H,76,68,-13.6,21.6
2023,2,25,Alcorn,Prairie View,H,71,75,-13.6,9.6
2023,2,4,Alcorn,Ark.-Pine Bluff,H,70,67,-13.6,16.6
2023,1,2,Alcorn,Jackson St.,H,66,67,-13.6,12.6
2023,1,21,Alcorn,Florida A&M,H,57,47,-13.6,23.6
2022,11,23,Alcorn,A&M-Corpus Christi,N,67,98,-13.6,-31
2022,11,25,Alcorn,CSU Bakersfield,N,62,54,-13.6,8
2023,3,8,Alcorn,Texas Southern,N,62,66,-13.6,-4
2022,11,29,American,UAlbany,H,88,62,-5.93,31.93
2023,1,8,American,Boston U.,H,76,74,-5.93,7.93
2022,11,16,American,William & Mary,H,71,64,-5.93,12.93
2023,1,2,American,Loyola Maryland,H,71,55,-5.93,21.93
2023,2,1,American,Bucknell,H,71,78,-5.93,-1.07
2022,12,13,American,VMI,H,69,61,-5.93,13.93
2023,2,11,American,Holy Cross,H,66,74,-5.93,-2.07
2023,2,28,American,Bucknell,H,64,59,-5.93,10.93
2023,1,25,American,Army West Point,H,63,61,-5.93,7.93
2022,12,22,American,Siena,H,61,64,-5.93,2.93
2023,2,4,American,Colgate,H,61,60,-5.93,6.93
2023,1,18,American,Lafayette,H,59,70,-5.93,-5.07
2023,2,18,American,Lehigh,H,59,62,-5.93,2.93
2023,2,22,American,Navy,H,54,70,-5.93,-10.07
2022,11,20,App State,SE Louisiana,H,83,74,2.2,6.8
2023,2,16,App State,Texas St.,H,82,75,2.2,4.8
2022,11,10,App State,N.C. Central,H,79,74,2.2,2.8
2023,1,26,App State,Georgia St.,H,71,59,2.2,9.8
2022,11,19,App State,Kennesaw St.,H,67,71,2.2,-6.2
2023,1,12,App State,Ga. Southern,H,65,67,2.2,-4.2
2023,1,5,App State,Coastal Carolina,H,63,62,2.2,-1.2
2023,1,28,App State,Arkansas St.,H,63,51,2.2,9.8
2023,2,18,App State,Old Dominion,H,63,74,2.2,-13.2
2022,11,29,App State,Furman,H,61,65,2.2,-6.2
2022,11,18,App State,Campbell,H,58,63,2.2,-7.2
2023,1,14,App State,Troy,H,58,45,2.2,10.8
2023,2,2,App State,Marshall,H,58,66,2.2,-10.2
2023,2,4,App State,James Madison,H,57,63,2.2,-8.2
2023,3,2,App State,South Alabama,N,61,68,2.2,-7
2022,12,21,App State,UC Santa Barbara,N,50,61,2.2,-11
2022,11,7,Arizona,Nicholls,H,117,75,7.9,34.1
2022,11,17,Arizona,Utah Tech,H,104,77,7.9,19.1
2022,12,13,Arizona,A&M-Corpus Christi,H,99,61,7.9,30.1
2022,11,11,Arizona,Southern U.,H,95,78,7.9,9.1
2022,12,22,Arizona,Morgan St.,H,93,68,7.9,17.1
2023,2,2,Arizona,Oregon,H,91,76,7.9,7.1
2023,2,16,Arizona,Utah,H,88,62,7.9,18.1
2023,2,25,Arizona,Arizona St.,H,88,89,7.9,-8.9
2022,12,20,Arizona,Montana St.,H,85,64,7.9,13.1
2023,2,4,Arizona,Oregon St.,H,84,52,7.9,24.1
2022,12,4,Arizona,California,H,81,68,7.9,5.1
2023,1,19,Arizona,Southern California,H,81,66,7.9,7.1
2023,2,18,Arizona,Colorado,H,78,68,7.9,2.1
2022,12,17,Arizona,Tennessee,H,75,70,7.9,-2.9
2023,1,5,Arizona,Washington,H,70,67,7.9,-4.9
2023,1,7,Arizona,Washington St.,H,61,74,7.9,-20.9
2023,1,21,Arizona,UCLA,H,58,52,7.9,-1.9
2022,11,21,Arizona,Cincinnati,N,101,93,7.9,8
2023,3,9,Arizona,Stanford,N,95,84,7.9,11
2022,12,10,Arizona,Indiana,N,89,75,7.9,14
2022,11,22,Arizona,San Diego St.,N,87,70,7.9,17
2022,11,23,Arizona,Creighton,N,81,79,7.9,2
2023,3,10,Arizona,Arizona St.,N,78,59,7.9,19
2023,3,11,Arizona,UCLA,N,61,59,7.9,2
2023,3,16,Arizona,Princeton,N,55,59,7.9,-4
2022,12,18,Arizona St.,San Diego,H,91,67,2.6,21.4
2022,11,10,Arizona St.,Northern Ariz.,H,84,68,2.6,13.4
2022,11,22,Arizona St.,Grambling,H,80,49,2.6,28.4
2023,1,5,Arizona St.,Washington St.,H,77,71,2.6,3.4
2022,11,27,Arizona St.,Alcorn,H,76,54,2.6,19.4
2023,1,8,Arizona St.,Washington,H,73,65,2.6,5.4
2023,2,4,Arizona St.,Oregon,H,70,75,2.6,-7.6
2023,1,21,Arizona St.,Southern California,H,69,77,2.6,-10.6
2022,12,4,Arizona St.,Stanford,H,68,64,2.6,1.4
2023,2,2,Arizona St.,Oregon St.,H,68,57,2.6,8.4
2023,2,18,Arizona St.,Utah,H,67,59,2.6,5.4
2022,11,7,Arizona St.,Tarleton St.,H,62,59,2.6,0.4
2023,1,19,Arizona St.,UCLA,H,62,74,2.6,-14.6
2022,12,31,Arizona St.,Arizona,H,60,69,2.6,-11.6
2023,2,16,Arizona St.,Colorado,H,59,67,2.6,-10.6
2023,3,15,Arizona St.,Nevada,N,98,73,2.6,25
2022,11,17,Arizona St.,Michigan,N,87,62,2.6,25
2023,3,9,Arizona St.,Southern California,N,77,72,2.6,5
2022,12,12,Arizona St.,Creighton,N,73,71,2.6,2
2023,3,17,Arizona St.,TCU,N,70,72,2.6,-2
2022,11,16,Arizona St.,VCU,N,63,59,2.6,4
2023,3,8,Arizona St.,Oregon St.,N,63,57,2.6,6
2023,3,10,Arizona St.,Arizona,N,59,78,2.6,-19
2023,2,13,Ark.-Pine Bluff,Alabama A&M,H,72,75,-4.8,1.8
2023,2,11,Ark.-Pine Bluff,Alabama St.,H,71,74,-4.8,1.8
2023,1,7,Ark.-Pine Bluff,Texas Southern,H,70,66,-4.8,8.8
2023,1,23,Ark.-Pine Bluff,Grambling,H,70,77,-4.8,-2.2
2023,1,9,Ark.-Pine Bluff,Prairie View,H,63,55,-4.8,12.8
2023,3,2,Ark.-Pine Bluff,Jackson St.,H,63,67,-4.8,0.8
2023,1,21,Ark.-Pine Bluff,Southern U.,H,62,55,-4.8,11.8
2023,3,4,Ark.-Pine Bluff,Alcorn,H,58,63,-4.8,-0.2
2022,12,3,Arkansas,San Jose St.,H,99,58,3,38
2023,2,21,Arkansas,Georgia,H,97,65,3,29
2022,12,21,Arkansas,UNC Asheville,H,85,51,3,31
2023,2,18,Arkansas,Florida,H,84,65,3,16
2023,1,31,Arkansas,Texas A&M,H,81,70,3,8
2023,3,4,Arkansas,Kentucky,H,79,88,3,-12
2022,11,7,Arkansas,North Dakota St.,H,76,58,3,15
2022,12,17,Arkansas,Bradley,H,76,57,3,16
2022,11,11,Arkansas,Fordham,H,74,48,3,23
2022,11,28,Arkansas,Troy,H,74,61,3,10
2023,1,4,Arkansas,Missouri,H,74,68,3,3
2022,11,16,Arkansas,South Dakota St.,H,71,56,3,12
2023,1,11,Arkansas,Alabama,H,69,84,3,-18
2023,1,21,Arkansas,Ole Miss,H,69,57,3,9
2022,12,6,Arkansas,UNC Greensboro,H,65,58,3,4
2023,2,11,Arkansas,Mississippi St.,H,64,70,3,-9
2023,1,24,Arkansas,LSU,H,60,40,3,17
2022,12,10,Arkansas,Oklahoma,N,88,78,3,10
2022,11,22,Arkansas,Creighton,N,87,90,3,-3
2022,11,21,Arkansas,Louisville,N,80,54,3,26
2022,11,23,Arkansas,San Diego St.,N,78,74,3,4
2023,3,9,Arkansas,Auburn,N,76,73,3,3
2023,3,16,Arkansas,Illinois,N,73,63,3,10
2023,3,18,Arkansas,Kansas,N,72,71,3,1
2023,3,23,Arkansas,UConn,N,65,88,3,-23
2023,3,10,Arkansas,Texas A&M,N,61,67,3,-6
2023,1,21,Arkansas St.,Marshall,H,78,87,-0.8,-8.2
2022,12,22,Arkansas St.,Little Rock,H,77,75,-0.8,2.8
2023,2,18,Arkansas St.,Georgia St.,H,75,70,-0.8,5.8
2023,2,4,Arkansas St.,Coastal Carolina,H,73,57,-0.8,16.8
2022,12,19,Arkansas St.,Alabama St.,H,72,65,-0.8,7.8
2022,12,31,Arkansas St.,ULM,H,72,84,-0.8,-11.2
2023,1,19,Arkansas St.,Louisiana,H,71,80,-0.8,-8.2
2022,11,22,Arkansas St.,UT Martin,H,70,64,-0.8,6.8
2022,12,14,Arkansas St.,Southeast Mo. St.,H,68,61,-0.8,7.8
2023,2,2,Arkansas St.,South Alabama,H,62,82,-0.8,-19.2
2023,2,16,Arkansas St.,Troy,H,62,67,-0.8,-4.2
2022,11,25,Arkansas St.,Prairie View,H,59,67,-0.8,-7.2
2023,1,12,Arkansas St.,Texas St.,H,58,61,-0.8,-2.2
2023,1,14,Arkansas St.,Southern Miss.,H,57,74,-0.8,-16.2
2023,2,28,Arkansas St.,Coastal Carolina,N,86,69,-0.8,17
2023,3,2,Arkansas St.,Troy,N,59,63,-0.8,-4
2022,12,30,Army West Point,Lehigh,H,80,78,-1.6,3.6
2022,11,12,Army West Point,Stonehill,H,77,82,-1.6,-3.4
2023,2,8,Army West Point,Loyola Maryland,H,76,70,-1.6,7.6
2022,12,3,Army West Point,Wagner,H,75,64,-1.6,12.6
2023,1,9,Army West Point,Colgate,H,75,77,-1.6,-0.4
2023,1,11,Army West Point,American,H,72,60,-1.6,13.6
2023,1,21,Army West Point,Navy,H,71,77,-1.6,-4.4
2023,3,2,Army West Point,Boston U.,H,71,69,-1.6,3.6
2023,2,22,Army West Point,Boston U.,H,67,73,-1.6,-4.4
2023,1,18,Army West Point,Bucknell,H,66,68,-1.6,-0.4
2023,1,28,Army West Point,Holy Cross,H,66,55,-1.6,12.6
2022,12,7,Army West Point,NJIT,H,63,62,-1.6,2.6
2023,2,18,Army West Point,Lafayette,H,53,43,-1.6,11.6
2022,11,20,Army West Point,Radford,N,75,90,-1.6,-15
2022,11,26,Army West Point,Manhattan,N,71,72,-1.6,-1
2022,11,24,Army West Point,Princeton,N,66,74,-1.6,-8
2023,2,1,Auburn,Georgia,H,94,73,12.1,8.9
2022,12,2,Auburn,Colgate,H,93,66,12.1,14.9
2022,11,15,Auburn,Winthrop,H,89,65,12.1,11.9
2023,2,14,Auburn,Missouri,H,89,56,12.1,20.9
2023,3,4,Auburn,Tennessee,H,79,70,12.1,-3.1
2023,2,22,Auburn,Ole Miss,H,78,74,12.1,-8.1
2022,11,18,Auburn,Texas Southern,H,72,56,12.1,3.9
2022,12,14,Auburn,Georgia St.,H,72,64,12.1,-4.1
2023,1,7,Auburn,Arkansas,H,72,59,12.1,0.9
2022,11,7,Auburn,George Mason,H,70,52,12.1,5.9
2023,1,14,Auburn,Mississippi St.,H,69,63,12.1,-6.1
2023,2,11,Auburn,Alabama,H,69,77,12.1,-20.1
2022,11,11,Auburn,South Fla.,H,67,59,12.1,-4.1
2022,11,27,Auburn,Saint Louis,H,65,60,12.1,-7.1
2023,1,25,Auburn,Texas A&M,H,63,79,12.1,-28.1
2022,12,28,Auburn,Florida,H,61,58,12.1,-9.1
2022,11,22,Auburn,Bradley,N,85,64,12.1,21
2023,3,16,Auburn,Iowa,N,83,75,12.1,8
2022,12,10,Auburn,Memphis,N,73,82,12.1,-9
2023,3,9,Auburn,Arkansas,N,73,76,12.1,-3
2023,3,18,Auburn,Houston,N,64,81,12.1,-17
2022,11,23,Auburn,Northwestern,N,43,42,12.1,1
2023,1,7,Austin Peay,Central Ark.,H,86,62,-6.2,30.2
2022,12,3,Austin Peay,Tennessee St.,H,77,61,-6.2,22.2
2022,11,30,Austin Peay,Western Ky.,H,74,75,-6.2,5.2
2023,2,18,Austin Peay,North Florida,H,73,71,-6.2,8.2
2023,2,2,Austin Peay,Liberty,H,70,82,-6.2,-5.8
2023,2,4,Austin Peay,Queens (NC),H,69,70,-6.2,5.2
2023,1,12,Austin Peay,Lipscomb,H,65,87,-6.2,-15.8
2023,1,5,Austin Peay,FGCU,H,61,59,-6.2,8.2
2023,1,21,Austin Peay,Eastern Ky.,H,59,74,-6.2,-8.8
2023,2,16,Austin Peay,Jacksonville,H,56,60,-6.2,2.2
2022,11,26,Austin Peay,Howard,H,55,56,-6.2,5.2
2023,1,19,Austin Peay,Bellarmine,H,45,56,-6.2,-4.8
2022,11,21,Austin Peay,UAlbany,N,74,59,-6.2,15
2022,11,22,Austin Peay,Bucknell,N,65,79,-6.2,-14
2023,2,11,Ball St.,Bowling Green,H,93,72,5.8,15.2
2023,2,3,Ball St.,Eastern Mich.,H,91,90,5.8,-4.8
2022,12,10,Ball St.,Evansville,H,88,69,5.8,13.2
2023,2,14,Ball St.,NIU,H,87,77,5.8,4.2
2023,2,21,Ball St.,Kent St.,H,82,70,5.8,6.2
2023,3,3,Ball St.,Toledo,H,81,87,5.8,-11.8
2023,1,14,Ball St.,Miami (OH),H,75,61,5.8,8.2
2023,1,17,Ball St.,Western Mich.,H,71,70,5.8,-4.8
2022,12,28,Ball St.,Chicago St.,H,70,63,5.8,1.2
2023,1,6,Ball St.,Akron,H,70,63,5.8,1.2
2023,1,24,Ball St.,Buffalo,H,65,91,5.8,-31.8
2022,12,21,Ball St.,Ga. Southern,H,58,54,5.8,-1.8
2022,12,17,Ball St.,Illinois St.,N,83,69,5.8,14
2022,11,25,Ball St.,Vermont,N,73,78,5.8,-5
2023,3,9,Ball St.,Ohio,N,70,90,5.8,-20
2022,11,26,Ball St.,Missouri St.,N,67,64,5.8,3
2022,11,27,Ball St.,San Jose St.,N,65,67,5.8,-2
2022,11,14,Baylor,Northern Colo.,H,95,62,14.3,18.7
2023,1,7,Baylor,Kansas St.,H,95,97,14.3,-16.3
2022,11,23,Baylor,McNeese,H,89,60,14.3,14.7
2023,2,4,Baylor,Texas Tech,H,89,62,14.3,12.7
2022,11,11,Baylor,Norfolk St.,H,87,70,14.3,2.7
2023,1,4,Baylor,TCU,H,87,88,14.3,-15.3
2022,12,28,Baylor,Nicholls,H,85,56,14.3,14.7
2023,2,8,Baylor,Oklahoma,H,82,72,14.3,-4.3
2023,2,25,Baylor,Texas,H,81,72,14.3,-5.3
2022,12,6,Baylor,Tarleton St.,H,80,57,14.3,8.7
2023,2,13,Baylor,West Virginia,H,79,67,14.3,-2.3
2023,1,23,Baylor,Kansas,H,75,69,14.3,-8.3
2023,1,14,Baylor,Oklahoma St.,H,74,58,14.3,1.7
2023,1,28,Baylor,Arkansas,H,67,64,14.3,-11.3
2022,12,20,Baylor,Northwestern St.,H,58,48,14.3,-4.3
2023,3,4,Baylor,Iowa St.,H,58,73,14.3,-29.3
2022,11,20,Baylor,UCLA,N,80,75,14.3,5
2022,11,18,Baylor,Virginia,N,79,86,14.3,-7
2023,3,19,Baylor,Creighton,N,76,85,14.3,-9
2023,3,17,Baylor,UC Santa Barbara,N,74,56,14.3,18
2023,3,9,Baylor,Iowa St.,N,72,78,14.3,-6
2022,12,18,Baylor,Washington St.,N,65,59,14.3,6
2022,12,2,Baylor,Gonzaga,N,64,63,14.3,1
2023,2,2,Bellarmine,Kennesaw St.,H,84,90,-8.2,2.2
2023,1,5,Bellarmine,Queens (NC),H,74,75,-8.2,7.2
2023,1,26,Bellarmine,Eastern Ky.,H,72,71,-8.2,9.2
2023,2,4,Bellarmine,Jacksonville St.,H,71,64,-8.2,15.2
2022,12,10,Bellarmine,Murray St.,H,69,58,-8.2,19.2
2023,2,19,Bellarmine,Central Ark.,H,68,67,-8.2,9.2
2022,12,17,Bellarmine,Miami (OH),H,67,71,-8.2,4.2
2023,1,14,Bellarmine,FGCU,H,61,41,-8.2,28.2
2023,2,16,Bellarmine,North Ala.,H,57,70,-8.2,-4.8
2022,12,29,Bellarmine,Liberty,H,53,70,-8.2,-8.8
2023,1,12,Bellarmine,Stetson,H,51,80,-8.2,-20.8
2023,2,27,Bellarmine,North Florida,N,76,74,-8.2,2
2023,2,11,Belmont,UIC,H,98,71,-3.8,30.8
2023,2,15,Belmont,Evansville,H,95,63,-3.8,35.8
2023,2,4,Belmont,Illinois St.,H,90,75,-3.8,18.8
2023,2,22,Belmont,Indiana St.,H,89,88,-3.8,4.8
2023,1,17,Belmont,Murray St.,H,80,65,-3.8,18.8
2022,12,21,Belmont,Samford,H,79,56,-3.8,26.8
2022,12,1,Belmont,Valparaiso,H,76,64,-3.8,15.8
2023,1,14,Belmont,UNI,H,76,72,-3.8,7.8
2022,12,10,Belmont,Middle Tenn.,H,75,85,-3.8,-6.2
2023,1,7,Belmont,Missouri St.,H,74,61,-3.8,16.8
2022,11,7,Belmont,Ohio,H,70,69,-3.8,4.8
2022,12,28,Belmont,Bradley,H,63,60,-3.8,6.8
2023,1,29,Belmont,Drake,H,61,79,-3.8,-14.2
2022,11,21,Belmont,Howard,N,96,73,-3.8,23
2023,3,3,Belmont,Indiana St.,N,91,94,-3.8,-3
2022,11,18,Belmont,Tarleton St.,N,81,89,-3.8,-8
2022,11,19,Belmont,George Mason,N,66,62,-3.8,4
2023,3,4,Bethune-Cookman,Florida A&M,H,91,70,-5.6,26.6
2023,1,30,Bethune-Cookman,Alabama A&M,H,88,77,-5.6,16.6
2022,12,1,Bethune-Cookman,Chicago St.,H,86,73,-5.6,18.6
2022,12,22,Bethune-Cookman,North Florida,H,85,87,-5.6,3.6
2023,2,11,Bethune-Cookman,Alcorn,H,74,76,-5.6,3.6
2023,1,16,Bethune-Cookman,Ark.-Pine Bluff,H,71,77,-5.6,-0.4
2023,1,28,Bethune-Cookman,Alabama St.,H,64,62,-5.6,7.6
2023,2,13,Bethune-Cookman,Jackson St.,H,64,91,-5.6,-21.4
2023,2,25,Bethune-Cookman,Southern U.,H,60,53,-5.6,12.6
2023,2,27,Bethune-Cookman,Grambling,H,54,66,-5.6,-6.4
2023,3,8,Bethune-Cookman,Grambling,N,72,87,-5.6,-15
2022,11,26,Bethune-Cookman,Idaho St.,N,68,66,-5.6,2
2022,11,27,Bethune-Cookman,Northwestern St.,N,66,69,-5.6,-3
2023,2,15,Binghamton,NJIT,H,86,67,-2.8,21.8
2023,1,28,Binghamton,Bryant,H,84,67,-2.8,19.8
2022,11,23,Binghamton,Columbia,H,81,79,-2.8,4.8
2023,2,11,Binghamton,UAlbany,H,80,66,-2.8,16.8
2022,11,30,Binghamton,Loyola Maryland,H,70,84,-2.8,-11.2
2023,1,5,Binghamton,New Hampshire,H,68,50,-2.8,20.8
2023,2,25,Binghamton,Maine,H,67,71,-2.8,-1.2
2023,2,28,Binghamton,UMBC,H,67,70,-2.8,-0.2
2022,12,3,Binghamton,Stonehill,H,66,69,-2.8,-0.2
2023,1,14,Binghamton,UMass Lowell,H,66,65,-2.8,3.8
2022,12,7,Binghamton,Colgate,H,62,81,-2.8,-16.2
2022,11,19,Binghamton,Sacred Heart,H,60,75,-2.8,-12.2
2023,1,25,Binghamton,Vermont,H,55,80,-2.8,-22.2
2022,12,13,Boise St.,New Orleans,H,91,50,5.1,35.9
2022,11,26,Boise St.,Utah Valley,H,87,69,5.1,12.9
2023,1,7,Boise St.,Utah St.,H,82,59,5.1,17.9
2023,2,22,Boise St.,New Mexico,H,82,77,5.1,-0.1
2023,1,28,Boise St.,Colorado St.,H,80,59,5.1,15.9
2022,12,18,Boise St.,Oakland,H,77,57,5.1,14.9
2023,1,17,Boise St.,Nevada,H,77,62,5.1,9.9
2023,2,11,Boise St.,Wyoming,H,75,63,5.1,6.9
2023,2,19,Boise St.,UNLV,H,73,69,5.1,-1.1
2023,1,3,Boise St.,San Jose St.,H,67,64,5.1,-2.1
2022,11,9,Boise St.,South Dakota St.,H,66,68,5.1,-7.1
