year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2026,1,3,Eastern Mich.,Ohio,H,67,68,-8.5,7.5
2026,1,13,Eastern Mich.,NIU,H,77,59,-8.5,26.5
2026,1,24,Eastern Mich.,Kent St.,H,75,76,-8.5,7.5
2026,2,3,Eastern Mich.,Akron,H,64,66,-8.5,6.5
2026,2,17,Eastern Mich.,Central Mich.,H,66,54,-8.5,20.5
2026,2,24,Eastern Mich.,Miami (OH),H,64,74,-8.5,-1.5
2026,2,14,Eastern Mich.,Western Mich.,H,62,76,-8.5,-5.5
2026,3,6,Eastern Mich.,Bowling Green,H,69,77,-8.5,0.5
2025,12,6,Eastern Wash.,Kansas City,H,90,66,-2.9,26.9
2025,12,12,Eastern Wash.,California Baptist,H,83,88,-2.9,-2.1
2025,12,17,Eastern Wash.,Washington St.,N,63,78,-2.9,-15
2026,1,8,Eastern Wash.,Montana St.,H,64,68,-2.9,-1.1
2026,1,10,Eastern Wash.,Montana,H,66,65,-2.9,3.9
2026,1,22,Eastern Wash.,Portland St.,H,61,65,-2.9,-1.1
2026,1,24,Eastern Wash.,Sacramento St.,H,75,67,-2.9,10.9
2026,2,12,Eastern Wash.,Idaho St.,H,88,75,-2.9,15.9
2026,2,28,Eastern Wash.,Northern Ariz.,H,88,57,-2.9,33.9
2026,2,26,Eastern Wash.,Northern Colo.,H,82,72,-2.9,12.9
2026,2,14,Eastern Wash.,Weber St.,H,84,66,-2.9,20.9
2026,3,2,Eastern Wash.,Idaho,H,81,85,-2.9,-1.1
2026,3,10,Eastern Wash.,Idaho,N,68,81,-2.9,-13
2026,3,9,Eastern Wash.,Weber St.,N,84,79,-2.9,5
2025,11,15,Elon,Gardner-Webb,H,95,84,-13.4,24.4
2025,11,29,Elon,Mercer,H,84,91,-13.4,6.4
2025,12,3,Elon,Furman,H,88,97,-13.4,4.4
2025,12,13,Elon,NIU,H,85,79,-13.4,19.4
2025,12,17,Elon,Richmond,H,73,70,-13.4,16.4
2025,12,29,Elon,Northeastern,H,103,91,-13.4,25.4
2025,12,31,Elon,Col. of Charleston,H,81,85,-13.4,9.4
2026,1,10,Elon,Campbell,H,83,82,-13.4,14.4
2026,1,22,Elon,Towson,H,59,72,-13.4,0.4
2026,1,29,Elon,William & Mary,H,79,76,-13.4,16.4
2026,1,31,Elon,Stony Brook,H,68,72,-13.4,9.4
2026,2,7,Elon,Drexel,H,77,82,-13.4,8.4
2026,2,21,Elon,N.C. A&T,H,82,102,-13.4,-6.6
2026,3,3,Elon,UNCW,H,57,76,-13.4,-5.6
2026,3,7,Elon,William & Mary,N,62,72,-13.4,-10
2025,11,12,ETSU,Northern Ky.,H,75,63,-1.4,13.4
2025,11,21,ETSU,Morehead St.,H,77,62,-1.4,16.4
2025,11,23,ETSU,ULM,H,97,55,-1.4,43.4
2025,11,29,ETSU,Central Ark.,H,80,57,-1.4,24.4
2025,12,5,ETSU,South Alabama,H,91,65,-1.4,27.4
2025,12,20,ETSU,Jacksonville St.,H,75,81,-1.4,-4.6
2026,1,3,ETSU,Mercer,H,77,71,-1.4,7.4
2026,1,7,ETSU,VMI,H,81,67,-1.4,15.4
2026,1,10,ETSU,UNC Greensboro,H,86,60,-1.4,27.4
2026,1,23,ETSU,The Citadel,H,84,55,-1.4,30.4
2026,1,29,ETSU,Western Caro.,H,88,90,-1.4,-0.6
2026,2,11,ETSU,Chattanooga,H,73,61,-1.4,13.4
2026,2,4,ETSU,Furman,H,75,71,-1.4,5.4
2026,2,14,ETSU,Samford,H,72,82,-1.4,-8.6
2026,2,25,ETSU,Wofford,H,69,72,-1.4,-1.6
2026,3,9,ETSU,Furman,N,61,76,-1.4,-15
2026,3,7,ETSU,The Citadel,N,83,76,-1.4,7
2026,3,8,ETSU,Western Caro.,N,69,67,-1.4,2
2025,11,12,Evansville,Middle Tenn.,H,72,77,4.1,-9.1
2025,11,18,Evansville,UT Arlington,H,76,84,4.1,-12.1
2025,11,21,Evansville,Oregon St.,N,73,69,4.1,4
2025,11,23,Evansville,Akron,N,59,97,4.1,-38
2025,11,24,Evansville,Col. of Charleston,N,59,78,4.1,-19
2025,12,3,Evansville,Ball St.,H,64,52,4.1,7.9
2025,12,16,Evansville,Belmont,H,78,83,4.1,-9.1
2025,12,21,Evansville,Drake,H,65,66,4.1,-5.1
2026,1,4,Evansville,UNI,H,48,62,4.1,-18.1
2026,1,7,Evansville,Murray St.,H,69,79,4.1,-14.1
2026,1,13,Evansville,Bradley,H,90,94,4.1,-8.1
2026,2,9,Evansville,Illinois St.,H,88,80,4.1,3.9
2026,2,3,Evansville,Indiana St.,H,63,84,4.1,-25.1
2026,2,18,Evansville,UIC,H,46,84,4.1,-42.1
2026,2,28,Evansville,Valparaiso,H,80,79,4.1,-3.1
2026,3,1,Evansville,Southern Ill.,H,67,81,4.1,-18.1
2026,3,5,Evansville,UNI,N,59,68,4.1,-9
2025,11,14,Fairfield,Stonehill,H,73,71,-7.9,9.9
2025,11,16,Fairfield,Loyola Maryland,H,85,82,-7.9,10.9
2025,11,26,Fairfield,Columbia,H,77,106,-7.9,-21.1
2025,11,30,Fairfield,New Hampshire,H,72,68,-7.9,11.9
2025,12,14,Fairfield,Monmouth,H,73,65,-7.9,15.9
2025,12,29,Fairfield,Saint Peter's,H,66,70,-7.9,3.9
2026,1,9,Fairfield,Rider,H,68,62,-7.9,13.9
2026,1,14,Fairfield,Manhattan,H,98,62,-7.9,43.9
2026,1,22,Fairfield,Niagara,H,62,61,-7.9,8.9
2026,1,24,Fairfield,Canisius,H,61,55,-7.9,13.9
2026,2,7,Fairfield,Marist,H,63,60,-7.9,10.9
2026,2,1,Fairfield,Quinnipiac,H,65,72,-7.9,0.9
2026,2,20,Fairfield,Sacred Heart,H,78,68,-7.9,17.9
2026,2,27,Fairfield,Siena,H,72,58,-7.9,21.9
2026,3,5,Fairfield,Manhattan,N,71,60,-7.9,11
2026,3,1,Fairfield,Mount St. Mary's,H,47,69,-7.9,-14.1
2026,3,6,Fairfield,Saint Peter's,N,74,55,-7.9,19
2026,3,8,Fairfield,Siena,N,61,76,-7.9,-15
2025,11,24,FDU,East Texas A&M,H,65,70,-5.4,0.4
2025,11,26,FDU,Army West Point,H,73,81,-5.4,-2.6
2026,1,8,FDU,Chicago St.,H,70,63,-5.4,12.4
2026,1,17,FDU,LIU,H,59,66,-5.4,-1.6
2026,1,19,FDU,Wagner,H,68,61,-5.4,12.4
2026,1,26,FDU,Le Moyne,H,74,87,-5.4,-7.6
2026,2,14,FDU,Central Conn. St.,H,57,63,-5.4,-0.6
2026,2,7,FDU,Mercyhurst,H,55,52,-5.4,8.4
2026,2,12,FDU,Saint Francis,H,66,59,-5.4,12.4
2026,2,5,FDU,Stonehill,H,74,58,-5.4,21.4
2025,11,11,FGCU,Ga. Southern,H,94,95,-6.1,5.1
2025,11,15,FGCU,Chattanooga,H,91,73,-6.1,24.1
2025,11,24,FGCU,Oral Roberts,H,93,88,-6.1,11.1
2025,11,25,FGCU,Rice,H,78,63,-6.1,21.1
2025,11,26,FGCU,Kennesaw St.,H,100,102,-6.1,4.1
2025,12,7,FGCU,Fla. Atlantic,H,76,81,-6.1,1.1
2026,1,8,FGCU,Austin Peay,H,71,82,-6.1,-4.9
2026,1,10,FGCU,Lipscomb,H,77,84,-6.1,-0.9
2026,1,15,FGCU,Queens (NC),H,74,85,-6.1,-4.9
2026,1,17,FGCU,West Ga.,H,90,72,-6.1,24.1
2026,1,29,FGCU,North Ala.,H,72,64,-6.1,14.1
2026,2,21,FGCU,Central Ark.,H,75,71,-6.1,10.1
2026,2,18,FGCU,Jacksonville,H,86,84,-6.1,8.1
2026,2,11,FGCU,North Florida,H,90,81,-6.1,15.1
2026,2,14,FGCU,Stetson,H,78,76,-6.1,8.1
2026,3,7,FGCU,Central Ark.,N,63,73,-6.1,-10
2026,3,6,FGCU,Lipscomb,N,77,53,-6.1,24
2026,3,4,FGCU,North Ala.,N,69,58,-6.1,11
2025,11,24,FIU,James Madison,H,72,80,-0.7,-7.3
2025,11,26,FIU,Omaha,H,74,61,-0.7,13.7
2025,12,3,FIU,FGCU,H,89,83,-0.7,6.7
2025,12,6,FIU,Jacksonville,H,88,65,-0.7,23.7
2025,12,20,FIU,LIU,H,86,79,-0.7,7.7
2025,12,28,FIU,Liberty,H,94,97,-0.7,-2.3
2026,1,2,FIU,New Mexico St.,H,89,74,-0.7,15.7
2026,1,4,FIU,UTEP,H,76,64,-0.7,12.7
2026,1,17,FIU,Sam Houston,H,63,76,-0.7,-12.3
2026,1,28,FIU,Jacksonville St.,H,74,78,-0.7,-3.3
2026,2,12,FIU,Delaware,H,66,68,-0.7,-1.3
2026,2,14,FIU,Louisiana Tech,H,77,64,-0.7,13.7
2026,2,21,FIU,Missouri St.,H,70,67,-0.7,3.7
2026,3,5,FIU,Middle Tenn.,H,67,73,-0.7,-5.3
2026,3,10,FIU,Missouri St.,N,72,75,-0.7,-3
2026,3,7,FIU,Western Ky.,H,92,67,-0.7,25.7
2025,11,3,Fla. Atlantic,Boston College,H,83,78,3.1,1.9
2025,11,8,Fla. Atlantic,Col. of Charleston,N,94,77,3.1,17
2025,11,20,Fla. Atlantic,Pacific,H,82,59,3.1,19.9
2025,11,24,Fla. Atlantic,LMU (CA),N,76,65,3.1,11
2025,11,25,Fla. Atlantic,George Mason,N,65,74,3.1,-9
2025,11,30,Fla. Atlantic,St. Bonaventure,H,65,70,3.1,-8.1
2025,12,13,Fla. Atlantic,UAlbany,H,105,79,3.1,22.9
2025,12,23,Fla. Atlantic,UCF,N,80,85,3.1,-5
2025,12,31,Fla. Atlantic,UTSA,H,110,70,3.1,36.9
2026,1,11,Fla. Atlantic,Memphis,H,89,78,3.1,7.9
2026,1,15,Fla. Atlantic,Wichita St.,H,85,67,3.1,14.9
2026,1,21,Fla. Atlantic,Tulane,H,79,74,3.1,1.9
2026,2,1,Fla. Atlantic,East Carolina,H,75,76,3.1,-4.1
2026,2,15,Fla. Atlantic,South Fla.,H,81,83,3.1,-5.1
2026,2,26,Fla. Atlantic,Temple,H,77,73,3.1,0.9
2026,2,4,Fla. Atlantic,Tulsa,H,76,78,3.1,-5.1
2026,3,1,Fla. Atlantic,Charlotte,H,77,76,3.1,-2.1
2026,3,12,Fla. Atlantic,North Texas,N,70,74,3.1,-4
2026,3,11,Fla. Atlantic,Temple,N,63,59,3.1,4
2025,11,3,Florida,Arizona,N,87,93,5.4,-6
2025,11,6,Florida,North Florida,H,104,64,5.4,34.6
2025,11,11,Florida,Florida St.,H,78,76,5.4,-3.4
2025,11,16,Florida,Miami (FL),N,82,68,5.4,14
2025,11,21,Florida,Merrimack,H,80,45,5.4,29.6
2025,11,27,Florida,TCU,N,80,84,5.4,-4
2025,11,28,Florida,Providence,N,90,78,5.4,12
2025,12,9,Florida,UConn,N,73,77,5.4,-4
2025,12,13,Florida,George Washington,N,80,70,5.4,10
2025,12,17,Florida,Saint Francis,H,102,61,5.4,35.6
2025,12,21,Florida,Colgate,H,90,60,5.4,24.6
2025,12,29,Florida,Dartmouth,H,94,72,5.4,16.6
2026,1,6,Florida,Georgia,H,92,77,5.4,9.6
2026,1,10,Florida,Tennessee,H,91,67,5.4,18.6
2026,1,20,Florida,LSU,H,79,61,5.4,12.6
2026,1,24,Florida,Auburn,H,67,76,5.4,-14.4
2026,2,1,Florida,Alabama,H,100,77,5.4,17.6
2026,2,28,Florida,Arkansas,H,111,77,5.4,28.6
2026,2,14,Florida,Kentucky,H,92,83,5.4,3.6
2026,2,17,Florida,South Carolina,H,76,62,5.4,8.6
2026,3,13,Florida,Kentucky,N,71,63,5.4,8
2026,3,3,Florida,Mississippi St.,H,108,74,5.4,28.6
2026,3,14,Florida,Vanderbilt,N,74,91,5.4,-17
2025,11,8,Florida A&M,Kennesaw St.,H,72,92,-8.2,-11.8
2025,12,17,Florida A&M,Jacksonville,H,72,65,-8.2,15.2
2026,1,10,Florida A&M,Southern U.,H,67,59,-8.2,16.2
2026,1,12,Florida A&M,Grambling,H,91,84,-8.2,15.2
2026,1,24,Florida A&M,Alcorn,H,66,58,-8.2,16.2
2026,1,26,Florida A&M,Jackson St.,H,65,66,-8.2,7.2
2026,2,19,Florida A&M,Alabama A&M,H,61,63,-8.2,6.2
2026,2,21,Florida A&M,Alabama St.,H,76,63,-8.2,21.2
2026,2,9,Florida A&M,Prairie View,H,100,96,-8.2,12.2
2026,2,7,Florida A&M,Texas Southern,H,57,62,-8.2,3.2
2026,3,5,Florida A&M,Bethune-Cookman,H,81,77,-8.2,12.2
2026,3,11,Florida A&M,Jackson St.,N,70,60,-8.2,10
2026,3,13,Florida A&M,Southern U.,N,70,73,-8.2,-3
2025,11,4,Florida St.,Alcorn,H,108,76,-1,33
2025,11,7,Florida St.,Alabama St.,H,101,64,-1,38
2025,11,18,Florida St.,UT Martin,H,87,73,-1,15
2025,11,21,Florida St.,Ga. Southern,H,98,72,-1,27
2025,11,25,Florida St.,CSU Bakersfield,H,89,59,-1,31
2025,11,28,Florida St.,Texas A&M,N,59,95,-1,-36
2025,12,2,Florida St.,Georgia,H,73,107,-1,-33
2025,12,6,Florida St.,Houston,N,67,82,-1,-15
2025,12,13,Florida St.,Massachusetts,N,95,103,-1,-8
2025,12,22,Florida St.,Jacksonville,H,87,63,-1,25
2026,1,3,Florida St.,Duke,H,87,91,-1,-3
2026,1,10,Florida St.,NC State,H,69,113,-1,-43
2026,1,17,Florida St.,Wake Forest,H,68,69,-1,0
2026,1,28,Florida St.,California,H,63,61,-1,3
2026,1,31,Florida St.,Stanford,H,88,80,-1,9
2026,2,17,Florida St.,Boston College,H,80,72,-1,9
2026,2,24,Florida St.,Miami (FL),H,73,83,-1,-9
2026,2,10,Florida St.,Virginia,H,58,61,-1,-2
2026,3,11,Florida St.,California,N,95,89,-1,6
2026,3,12,Florida St.,Duke,N,79,80,-1,-1
2026,3,7,Florida St.,SMU,H,91,78,-1,14
2025,11,4,Fordham,NJIT,H,61,72,-0.4,-10.6
2025,11,11,Fordham,Wagner,H,63,61,-0.4,2.4
2025,11,20,Fordham,LIU,H,69,53,-0.4,16.4
2025,11,29,Fordham,UAlbany,N,88,68,-0.4,20
2025,11,30,Fordham,Colgate,N,62,72,-0.4,-10
2025,12,6,Fordham,Holy Cross,H,69,70,-0.4,-0.6
2025,12,10,Fordham,FDU,H,75,54,-0.4,21.4
2025,12,13,Fordham,Manhattan,H,82,53,-0.4,29.4
2026,1,4,Fordham,Richmond,H,75,83,-0.4,-7.6
2026,1,7,Fordham,George Mason,H,58,67,-0.4,-8.6
2026,1,17,Fordham,Duquesne,H,63,74,-0.4,-10.6
2026,1,28,Fordham,La Salle,H,64,58,-0.4,6.4
2026,2,21,Fordham,Davidson,H,63,59,-0.4,4.4
2026,2,18,Fordham,Loyola Chicago,H,62,59,-0.4,3.4
2026,2,7,Fordham,St. Bonaventure,H,67,70,-0.4,-2.6
2026,2,3,Fordham,VCU,H,59,63,-0.4,-3.6
2026,3,12,Fordham,George Washington,N,62,66,-0.4,-4
2026,3,7,Fordham,Rhode Island,H,61,49,-0.4,12.4
2025,11,5,Fresno St.,USC Upstate,H,66,67,2.1,-3.1
2025,11,8,Fresno St.,Long Beach St.,H,82,62,2.1,17.9
2025,11,12,Fresno St.,UC San Diego,H,73,78,2.1,-7.1
2025,11,15,Fresno St.,Utah Valley,H,75,74,2.1,-1.1
2025,11,18,Fresno St.,SFA,H,80,78,2.1,-0.1
2025,11,21,Fresno St.,New Orleans,H,85,76,2.1,6.9
2025,11,26,Fresno St.,Pepperdine,N,76,53,2.1,23
2025,11,30,Fresno St.,CSU Bakersfield,H,71,76,2.1,-7.1
2025,12,30,Fresno St.,Utah St.,H,63,72,2.1,-11.1
2026,1,3,Fresno St.,Nevada,H,65,66,2.1,-3.1
2026,1,13,Fresno St.,Colorado St.,H,79,69,2.1,7.9
2026,1,17,Fresno St.,Wyoming,H,63,60,2.1,0.9
2026,1,24,Fresno St.,Grand Canyon,H,57,68,2.1,-13.1
2026,2,14,Fresno St.,Air Force,H,93,63,2.1,27.9
2026,2,28,Fresno St.,Boise St.,H,53,69,2.1,-18.1
2026,2,21,Fresno St.,New Mexico,H,78,80,2.1,-4.1
2026,2,3,Fresno St.,UNLV,H,98,96,2.1,-0.1
2026,3,11,Fresno St.,Colorado St.,N,63,67,2.1,-4
2026,3,3,Fresno St.,San Jose St.,H,82,68,2.1,11.9
2025,11,3,Furman,High Point,N,71,97,6.2,-26
2025,11,7,Furman,Troy,H,61,64,6.2,-9.2
2025,11,23,Furman,Queens (NC),H,90,79,6.2,4.8
2025,11,27,Furman,Richmond,N,73,72,6.2,1
2025,11,28,Furman,Illinois St.,N,65,72,6.2,-7
2025,12,6,Furman,Harvard,H,79,69,6.2,3.8
2025,12,21,Furman,Charleston So.,H,84,76,6.2,1.8
2025,12,31,Furman,Mercer,H,74,72,6.2,-4.2
2026,1,3,Furman,Western Caro.,H,77,80,6.2,-9.2
2026,1,10,Furman,VMI,H,69,48,6.2,14.8
2026,1,17,Furman,Wofford,H,70,74,6.2,-10.2
2026,1,29,Furman,Samford,H,78,73,6.2,-1.2
2026,2,1,Furman,Chattanooga,H,75,70,6.2,-1.2
2026,2,18,Furman,ETSU,H,69,78,6.2,-15.2
2026,2,25,Furman,The Citadel,H,72,51,6.2,14.8
2026,2,8,Furman,UNC Greensboro,H,64,67,6.2,-9.2
2026,3,9,Furman,ETSU,N,76,61,6.2,15
2026,3,7,Furman,Samford,N,86,81,6.2,5
2026,3,8,Furman,UNC Greensboro,N,81,75,6.2,6
2025,11,8,Ga. Southern,UNC Asheville,H,93,90,-2.4,5.4
2025,11,24,Ga. Southern,Youngstown St.,N,61,67,-2.4,-6
2025,11,25,Ga. Southern,UTSA,N,64,77,-2.4,-13
2025,11,29,Ga. Southern,Houston Christian,H,80,62,-2.4,20.4
2025,12,3,Ga. Southern,Louisiana Tech,H,77,69,-2.4,10.4
2025,12,18,Ga. Southern,Georgia St.,H,90,67,-2.4,25.4
2025,12,20,Ga. Southern,James Madison,H,96,92,-2.4,6.4
2026,1,15,Ga. Southern,Old Dominion,H,87,84,-2.4,5.4
2026,1,17,Ga. Southern,Coastal Carolina,H,75,79,-2.4,-1.6
2026,1,22,Ga. Southern,Arkansas St.,H,68,85,-2.4,-14.6
2026,1,24,Ga. Southern,Troy,H,78,83,-2.4,-2.6
2026,2,11,Ga. Southern,App State,H,65,81,-2.4,-13.6
2026,2,14,Ga. Southern,Marshall,H,101,87,-2.4,16.4
2026,2,4,Ga. Southern,Texas St.,H,71,77,-2.4,-3.6
2026,3,5,Ga. Southern,Arkansas St.,N,80,77,-2.4,3
2026,3,7,Ga. Southern,Coastal Carolina,N,96,72,-2.4,24
2026,3,8,Ga. Southern,Marshall,N,82,78,-2.4,4
2026,3,4,Ga. Southern,Old Dominion,N,88,84,-2.4,4
2026,3,6,Ga. Southern,South Alabama,N,94,85,-2.4,9
2026,3,9,Ga. Southern,Troy,N,61,77,-2.4,-16
2025,11,26,Gardner-Webb,Navy,N,51,84,1.7,-33
2025,11,28,Gardner-Webb,SE Louisiana,N,68,76,1.7,-8
2025,12,6,Gardner-Webb,Ga. Southern,H,84,88,1.7,-5.7
2025,12,15,Gardner-Webb,Wofford,H,57,83,1.7,-27.7
2025,12,31,Gardner-Webb,Charleston So.,H,79,89,1.7,-11.7
2026,1,14,Gardner-Webb,Radford,H,80,89,1.7,-10.7
2026,1,17,Gardner-Webb,Presbyterian,H,55,92,1.7,-38.7
2026,1,23,Gardner-Webb,USC Upstate,H,67,65,1.7,0.3
2026,2,14,Gardner-Webb,High Point,H,87,112,1.7,-26.7
2026,2,4,Gardner-Webb,Longwood,H,66,86,1.7,-21.7
2026,2,26,Gardner-Webb,UNC Asheville,H,71,77,1.7,-7.7
2026,2,12,Gardner-Webb,Winthrop,H,85,103,1.7,-19.7
2026,3,6,Gardner-Webb,High Point,N,59,81,1.7,-22
2026,3,4,Gardner-Webb,USC Upstate,N,65,64,1.7,1
2025,11,3,George Mason,Wofford,H,70,46,-2.6,26.6
2025,11,7,George Mason,Winthrop,H,96,90,-2.6,8.6
2025,11,15,George Mason,New Hampshire,H,61,44,-2.6,19.6
2025,11,18,George Mason,Jacksonville,H,79,57,-2.6,24.6
2025,11,24,George Mason,Ohio,N,92,69,-2.6,23
2025,11,25,George Mason,Fla. Atlantic,N,74,65,-2.6,9
2025,11,29,George Mason,James Madison,H,82,66,-2.6,18.6
2025,12,2,George Mason,Cornell,H,99,81,-2.6,20.6
2025,12,13,George Mason,Old Dominion,H,73,61,-2.6,14.6
2025,12,21,George Mason,Loyola Maryland,H,86,79,-2.6,9.6
2025,12,28,George Mason,Pennsylvania,H,83,79,-2.6,6.6
2026,1,3,George Mason,Rhode Island,H,61,50,-2.6,13.6
2026,1,10,George Mason,VCU,H,86,80,-2.6,8.6
2026,1,19,George Mason,George Washington,H,69,64,-2.6,7.6
2026,1,28,George Mason,Davidson,H,60,52,-2.6,10.6
2026,2,18,George Mason,Dayton,H,67,82,-2.6,-12.4
2026,2,4,George Mason,Duquesne,H,65,71,-2.6,-3.4
2026,2,7,George Mason,Saint Joseph's,H,60,52,-2.6,10.6
2026,2,28,George Mason,St. Bonaventure,H,71,58,-2.6,15.6
2026,3,7,George Mason,Saint Louis,H,86,57,-2.6,31.6
2026,3,12,George Mason,St. Bonaventure,N,57,63,-2.6,-6
2025,11,3,George Washington,Maine,H,67,47,-8.2,28.2
2025,11,8,George Washington,South Fla.,N,99,95,-8.2,4
2025,11,12,George Washington,American,H,107,67,-8.2,48.2
2025,11,15,George Washington,Old Dominion,H,96,73,-8.2,31.2
2025,11,19,George Washington,UMBC,H,89,52,-8.2,45.2
2025,11,23,George Washington,McNeese,N,86,92,-8.2,-6
2025,11,24,George Washington,Middle Tenn.,N,92,79,-8.2,13
2025,11,25,George Washington,Murray St.,N,95,96,-8.2,-1
2025,12,6,George Washington,William & Mary,H,99,86,-8.2,21.2
2025,12,10,George Washington,Delaware,H,58,70,-8.2,-3.8
2025,12,13,George Washington,Florida,N,70,80,-8.2,-10
2026,1,3,George Washington,La Salle,H,77,55,-8.2,30.2
2026,1,10,George Washington,Loyola Chicago,H,101,66,-8.2,43.2
2026,1,14,George Washington,Davidson,H,79,84,-8.2,3.2
2026,1,24,George Washington,Richmond,H,85,69,-8.2,24.2
2026,1,31,George Washington,Fordham,H,65,79,-8.2,-5.8
2026,2,27,George Washington,Dayton,H,66,68,-8.2,6.2
2026,2,13,George Washington,George Mason,H,72,53,-8.2,27.2
2026,2,10,George Washington,Rhode Island,H,75,70,-8.2,13.2
2026,3,12,George Washington,Fordham,N,66,62,-8.2,4
2026,3,13,George Washington,Saint Louis,N,81,88,-8.2,-7
2026,3,4,George Washington,St. Bonaventure,H,91,82,-8.2,17.2
2025,11,3,Georgetown,Morgan St.,H,87,70,-3.3,20.3
2025,11,12,Georgetown,Binghamton,H,83,70,-3.3,16.3
2025,11,15,Georgetown,Clemson,H,79,74,-3.3,8.3
2025,11,22,Georgetown,Wagner,H,92,75,-3.3,20.3
2025,11,27,Georgetown,Dayton,N,79,84,-3.3,-5
2025,11,28,Georgetown,Miami (FL),N,65,78,-3.3,-13
2025,12,3,Georgetown,UMBC,H,90,81,-3.3,12.3
2025,12,13,Georgetown,Saint Peter's,H,76,68,-3.3,11.3
2025,12,20,Georgetown,Xavier,H,77,80,-3.3,0.3
2025,12,22,Georgetown,Coppin St.,H,97,67,-3.3,33.3
2025,12,31,Georgetown,St. John's (NY),H,83,95,-3.3,-8.7
2026,1,10,Georgetown,Seton Hall,H,67,76,-3.3,-5.7
2026,1,17,Georgetown,UConn,H,62,64,-3.3,1.3
2026,1,28,Georgetown,DePaul,H,70,61,-3.3,12.3
2026,2,18,Georgetown,Butler,H,89,93,-3.3,-0.7
2026,2,4,Georgetown,Creighton,H,76,68,-3.3,11.3
2026,2,24,Georgetown,Marquette,H,60,76,-3.3,-12.7
2026,2,7,Georgetown,Villanova,H,73,80,-3.3,-3.7
2026,3,11,Georgetown,DePaul,N,63,56,-3.3,7
2026,3,7,Georgetown,Providence,H,80,79,-3.3,4.3
2026,3,13,Georgetown,UConn,N,51,67,-3.3,-16
2026,3,12,Georgetown,Villanova,N,78,64,-3.3,14
2025,11,3,Georgia,Bellarmine,H,104,59,-3.8,48.8
2025,11,5,Georgia,UMES,H,94,29,-3.8,68.8
2025,11,9,Georgia,Morehead St.,H,120,81,-3.8,42.8
2025,11,14,Georgia,Georgia Tech,H,92,87,-3.8,8.8
2025,11,17,Georgia,Florida A&M,H,87,57,-3.8,33.8
2025,11,21,Georgia,Xavier,N,78,77,-3.8,1
2025,11,23,Georgia,Clemson,N,94,97,-3.8,-3
2025,11,29,Georgia,Tennessee Tech,H,123,81,-3.8,45.8
2025,12,13,Georgia,Cincinnati,N,84,65,-3.8,19
2025,12,18,Georgia,Western Caro.,H,112,82,-3.8,33.8
2025,12,22,Georgia,West Ga.,H,103,74,-3.8,32.8
2025,12,29,Georgia,LIU,H,89,74,-3.8,18.8
2026,1,3,Georgia,Auburn,H,104,100,-3.8,7.8
2026,1,14,Georgia,Ole Miss,H,95,97,-3.8,1.8
2026,1,17,Georgia,Arkansas,H,90,76,-3.8,17.8
2026,1,28,Georgia,Tennessee,H,85,86,-3.8,2.8
2026,1,31,Georgia,Texas A&M,H,77,92,-3.8,-11.2
2026,2,11,Georgia,Florida,H,66,86,-3.8,-16.2
2026,2,28,Georgia,South Carolina,H,87,68,-3.8,22.8
2026,2,21,Georgia,Texas,H,91,80,-3.8,14.8
2026,3,3,Georgia,Alabama,H,98,88,-3.8,13.8
2026,3,12,Georgia,Ole Miss,N,72,76,-3.8,-4
2025,11,10,Georgia St.,Presbyterian,H,61,63,4.1,-6.1
2025,11,25,Georgia St.,Samford,N,63,78,4.1,-15
2025,11,26,Georgia St.,New Mexico St.,N,58,77,4.1,-19
2025,12,13,Georgia St.,Jacksonville St.,H,77,73,4.1,-0.1
2026,1,8,Georgia St.,App State,H,50,52,4.1,-6.1
2026,1,10,Georgia St.,Marshall,H,81,73,4.1,3.9
2026,1,22,Georgia St.,Southern Miss.,H,69,62,4.1,2.9
2026,1,24,Georgia St.,Arkansas St.,H,82,81,4.1,-3.1
2026,2,24,Georgia St.,Coastal Carolina,H,71,76,4.1,-9.1
2026,2,19,Georgia St.,Ga. Southern,H,66,64,4.1,-2.1
2026,2,21,Georgia St.,James Madison,H,65,80,4.1,-19.1
2026,2,7,Georgia St.,NIU,H,74,75,4.1,-5.1
2026,2,27,Georgia St.,Old Dominion,H,73,81,4.1,-12.1
2026,2,4,Georgia St.,Troy,H,63,74,4.1,-15.1
2026,3,3,Georgia St.,Louisiana,N,75,84,4.1,-9
2025,11,3,Georgia Tech,UMES,H,52,74,1,-23
2025,11,7,Georgia Tech,Bryant,H,45,70,1,-26
2025,11,10,Georgia Tech,SE Louisiana,H,60,87,1,-28
2025,11,18,Georgia Tech,Ga. Southern,H,66,82,1,-17
2025,11,23,Georgia Tech,West Ga.,H,66,61,1,4
2025,11,28,Georgia Tech,DePaul,N,75,74,1,1
2025,11,29,Georgia Tech,Drake,N,84,73,1,11
2025,12,3,Georgia Tech,Mississippi St.,H,85,79,1,5
2025,12,6,Georgia Tech,Monmouth,H,67,87,1,-21
2025,12,16,Georgia Tech,Marist,H,76,95,1,-20
2025,12,20,Georgia Tech,Lafayette,H,81,89,1,-9
2025,12,28,Georgia Tech,Florida A&M,H,65,79,1,-15
2026,1,3,Georgia Tech,Boston College,H,53,72,1,-20
2026,1,6,Georgia Tech,Syracuse,H,82,81,1,0
2026,1,14,Georgia Tech,Pittsburgh,H,89,78,1,10
